T00|T01|T02|T03|T04|doc_id
0.043419070632741044|0.42233754901297516|0.5078025480068522|0.0012886466183875843|0.025152185729044044|1792
0.004343917728778593|0.004378884894985434|0.6215526898629261|0.004306084843140899|0.3654184226701689|1793
0.16044760830277277|0.11374302658840346|0.677761682657908|0.0021522689284354988|0.04589541352248024|1794
0.29195634947679905|0.3833505254833454|0.002085181298968845|0.0020722708217249097|0.32053567291916174|1795
0.41485031568269615|0.40660075372287396|0.008423904984718919|0.075485791713375|0.094639233896336|1796
0.005365652728941215|0.25342571731432545|0.730534629105417|0.0053258681526689|0.005348132698647404|1797
0.011471072340512879|0.33106495308703254|0.1948057337001057|0.011281332025337872|0.45137690884701115|1798
0.0008206872229162892|0.18579883471083847|0.39037421199515365|0.42218635217326234|0.0008199138978293377|1799
0.18954875763058082|0.5420620706871955|0.22746809239642335|0.020391492467414035|0.020529586818386215|1800
0.010698620265877066|0.010600681351981814|0.011039867487782878|0.011064060438178386|0.9565967704561799|1801
0.025493945135559554|0.02574445294822368|0.31846624674408175|0.16320117473118903|0.4670941804409459|1802
0.2896762928190276|0.6777108161903354|0.01124248873402581|0.010727805002421384|0.01064259725418968|1803
0.388875233926076|0.004194030491501105|0.18622590440244752|0.28134539883910403|0.1393594323408713|1804
0.15546449769138798|0.0014964549799882441|0.8400607545604091|0.00148219808304663|0.00149609468516816|1805
0.7469006313705133|0.005549302146418747|0.23652799455929713|0.0055145563331652535|0.005507515590605674|1806
0.002690877351765932|0.06451081229913493|0.3234207748995906|0.0026685223388337688|0.6067090131106749|1807
0.017100446768509654|0.7507695483565952|0.1986190723062573|0.01673459138277399|0.016776341185863942|1808
0.6000180182112377|0.05026713663655097|0.1998701510238516|0.004655972967288535|0.1451887211610711|1809
0.25131949559651745|0.7333823102614225|0.005140986416391502|0.005059884095198045|0.005097323630470363|1810
0.44667242283917336|0.005232488015624877|0.11363931563725484|0.13849078837344453|0.29596498513450237|1811
0.006665240189344146|0.006567115197396711|0.1801121157913864|0.006512476158447329|0.8001430526634254|1812
0.003102088594762288|0.1594452309102734|0.8312645507211335|0.003094560462862651|0.003093569310968171|1813
0.17600971566195628|0.00814485719361862|0.1975800480893787|0.008208603181685906|0.6100567758733605|1814
0.002435147519879467|0.10910457659972468|0.40316326062739366|0.002450251879072219|0.48284676337392995|1815
0.3226142003734549|0.10047767493100877|0.3610159715811698|0.21319885295561913|0.002693300158747438|1816
0.49780737340553344|0.008309477134736473|0.44024595590084736|0.008084020260729283|0.04555317329815358|1817
0.16892671959711258|0.059125616770615515|0.6919186301260243|0.07857462719795932|0.001454406308288234|1818
0.003862277024858628|0.15339259322809226|0.540537804872677|0.003839766299955294|0.29836755857441677|1819
0.22728926902390276|0.4376067108294596|0.1939161643004862|0.13724912402848125|0.0039387318176699725|1820
0.40652573647245394|0.15110397667231748|0.17413341347602612|0.26122232258329414|0.007014550795908403|1821
0.0051294917934469105|0.23672221276473399|0.39501827185688804|0.005069184224493231|0.35806083936043787|1822
0.17591898217949123|0.49637226472365664|0.1748323042922121|0.0890791501688678|0.0637972986357723|1823
0.38098264640093044|0.007836681364051757|0.5954973148122346|0.007849924570665127|0.00783343285211802|1824
0.16901240632239417|0.009441707383724665|0.6073398073835643|0.00918029355812568|0.2050257853521912|1825
0.002414827702988164|0.3322640294865975|0.5361860407070779|0.04932752713863655|0.07980757496469978|1826
0.004371970681680206|0.004374399559044619|0.004229282173409173|0.004216737805453583|0.9828076097804125|1827
0.006881194683117246|0.2635766588579629|0.006929786148731611|0.715858786454213|0.00675357385597541|1828
0.09114753558523254|0.2810587965777287|0.6161419372090825|0.005838315125401881|0.005813415502554549|1829
0.005727459292155257|0.18374228287568772|0.005642322559622561|0.005618619949678637|0.7992693153228558|1830
0.0013546130125872543|0.2737867570053277|0.15995664410262142|0.0013760907804405557|0.5635258950990232|1831
0.00425669466487097|0.32402266567816024|0.5064172536167151|0.16106842313739692|0.004234962902856708|1832
0.009328735030431466|0.6344769062255029|0.2605891593249429|0.08621154211127222|0.009393657307850552|1833
0.00969093546243133|0.00964530437682035|0.494219488100424|0.2784569632841331|0.2079873087761913|1834
0.0019978082797948308|0.0019832988920611703|0.2658904489651394|0.001963805956894685|0.72816463790611|1835
0.48868170869776784|0.007914275279831493|0.487796542158891|0.007767661427931259|0.00783981243557844|1836
0.0052712499562728105|0.34918253292486373|0.005263565906017077|0.6349886176976811|0.005294033515165435|1837
0.21813187270363055|0.164350972767547|0.6152156160719817|0.0011510735109271956|0.0011504649459135648|1838
0.1502643784424547|0.04521222638529757|0.6756456073314556|0.0049286017824207275|0.12394918605837134|1839
0.002591694279853495|0.0025898787249816683|0.0948050941629152|0.0026019190807872864|0.8974114137514623|1840
0.132844219160785|0.2231159577840324|0.43763177591362856|0.0025690516450667224|0.20383899549648732|1841
0.0029033949192858108|0.0028982041709128253|0.22650626901800358|0.0028988315911265237|0.7647933003006713|1842
0.00264327140645542|0.0026451957186607927|0.15036016425525855|0.05403936121958909|0.790312007400036|1843
0.003154396241160745|0.27300792180160693|0.4231736210107317|0.028255484227530436|0.27240857671897006|1844
0.2392983268544561|0.4975134554108432|0.24914451735384588|0.007037076991205349|0.007006623389649441|1845
0.023705150315978932|0.022471369287929942|0.9087872437531922|0.022517558522430894|0.02251867812046789|1846
0.0023014087601297578|0.31983231713794225|0.6551201023757706|0.002275815392065638|0.02047035633409176|1847
0.07071579102889883|0.33940511571063103|0.5340514629958983|0.05309790826616268|0.002729721998409044|1848
0.6251156441036124|0.3252356136799803|0.04295842891827291|0.00333248858873268|0.003357824709401615|1849
0.09046072649817555|0.3062970131715856|0.35332025347962237|0.051061214941553836|0.19886079190906272|1850
0.23380790108457253|0.09356599289461336|0.5078089762455695|0.16241950307105624|0.002397626704188386|1851
0.0028510206647965044|0.464563766607443|0.526857342174092|0.0028486345422098496|0.0028792360114588225|1852
0.003588457142485113|0.8598065452902456|0.12942996904766368|0.0035677692802490732|0.0036072592393563852|1853
0.0045310579420818325|0.004526947734386953|0.6647605577964134|0.004507751852834614|0.32167368467428314|1854
0.013043930941918674|0.01277141374070996|0.9488533987894809|0.0126076670737255|0.01272358945416498|1855
0.3990089165873558|0.012771946263232808|0.5629057359779092|0.012729867129004516|0.01258353404249771|1856
0.104391959128439|0.10159829182381527|0.17064267594779112|0.001280666685103654|0.622086406414851|1857
0.2108279560031423|0.007372691630136686|0.6540167369540594|0.007305759737871109|0.12047685567479065|1858
0.143010435008067|0.10742208171502303|0.4900156785656406|0.006551804211273302|0.25300000049999616|1859
0.004068464189934838|0.539202918969052|0.3328587687295512|0.11980507723333965|0.004064770878122213|1860
0.00902177633308895|0.008857658823022068|0.9643112878343002|0.008928540823106604|0.008880736186482215|1861
0.20972508301583198|0.24728448427941882|0.3419750201911389|0.18717730252625342|0.013838109987356751|1862
0.01676971900273397|0.016967734811890418|0.9327787787903409|0.01675038344870486|0.016733383946329835|1863
0.002168952353550032|0.323834461974032|0.6697233218564635|0.002126088492076603|0.002147175323877844|1864
0.020490994275166215|0.9182627086981215|0.02059590061353458|0.020265864906782567|0.020384531506395152|1865
0.005306536972699311|0.005313719434244427|0.00532370776869996|0.005303897284231326|0.978752138540125|1866
0.19256224127557015|0.008238827760503496|0.008230897853877433|0.008159128444789873|0.7828089046652591|1867
0.011212306437998434|0.011197677289861402|0.9552316490457614|0.011187243389192116|0.011171123837186738|1868
0.2223472489855073|0.007911567444562412|0.007849530501220739|0.007792487489232493|0.7540991655794771|1869
0.011927351270977209|0.011881275905499136|0.011922310244825388|0.011996744568724245|0.952272318009974|1870
0.4087959798167827|0.004168252668665969|0.14657369779790924|0.4362442544486737|0.0042178152679683825|1871
0.0013225389090393955|0.2548116028473213|0.4413192089471965|0.25392242747061977|0.048624221825823155|1872
0.0117978426518295|0.011860100404949836|0.11848156335856629|0.011817925431285682|0.8460425681533686|1873
0.39033584086573325|0.35733615086676257|0.11048510780893218|0.005178040381950842|0.13666486007662107|1874
0.00234676508640403|0.5240489843904211|0.1516520289836116|0.002348901260795775|0.31960332027876737|1875
0.00497834789147718|0.14296326074054633|0.6831632277204875|0.004960488255009579|0.16393467539247947|1876
0.002285111471243337|0.002273610107004706|0.7751549478086435|0.0022655845048850454|0.21802074610822345|1877
0.009355803560668747|0.4469521375964942|0.009591518485359024|0.00924499377194024|0.5248555465855378|1878
0.003452622319840039|0.3358413220420588|0.3854749093306033|0.041967102271707316|0.2332640440357906|1879
0.1293436886165984|0.5959924947312518|0.14278509219966984|0.0028249617222396405|0.12905376273024033|1880
0.5975831093755264|0.017112088780662175|0.017569799466738794|0.35084164798887624|0.01689335438819625|1881
0.0030018846817274447|0.0030094479137114734|0.9879732435338442|0.0029943011092675932|0.003021122761449327|1882
0.012142745627845102|0.37929236132632266|0.5847459853480977|0.011919820777265777|0.01189908692046867|1883
0.006297037224632309|0.00630385101675357|0.0063597559579636545|0.006278295450349405|0.9747610603503011|1884
0.14040633744605296|0.004999235425110724|0.844598227433317|0.004915747629164411|0.005080452066354835|1885
0.10929112301098988|0.30143415773646387|0.28871592863875706|0.11843760109716003|0.18212118951662926|1886
0.001855781901850933|0.0018570247390203734|0.9926097949867294|0.0018349407949270126|0.0018424575774722382|1887
0.37403582274623215|0.08035795712958833|0.2176862209899967|0.021584871170342634|0.30633512796384005|1888
0.00814936259529549|0.09108640933475395|0.884512794368017|0.008075160955191356|0.008176272746742227|1889
0.26733741388794036|0.6622545648353159|0.062429065893619115|0.00394956517747167|0.004029390205652881|1890
0.5837227386131153|0.007845883718892104|0.3337174665179641|0.007825656728343807|0.06688825442168486|1891
0.002948203550332817|0.0028941933695540456|0.9344102028784389|0.05687040219841585|0.002876998003258257|1892
0.008805294332041089|0.34140723801570577|0.5678809006726473|0.07310473029276966|0.008801836686836076|1893
0.010268514761485601|0.010221683773602261|0.010179750018105083|0.010111539415964977|0.9592185120308422|1894
0.08089600809431792|0.00115827899835616|0.4903237069518428|0.001134111302200311|0.42648789465328274|1895
0.20089576897914738|0.003767641289704883|0.284860197617592|0.506725789561045|0.00375060255251065|1896
0.08612460543681731|0.029488724575379748|0.266371259708468|0.6156346699942107|0.002380740285124164|1897
0.006544620050107849|0.006525115980754719|0.3370141590846143|0.6434011802846216|0.006514924599901377|1898
0.006159738680098233|0.00613070765457023|0.006248937466621355|0.9752968495773968|0.006163766621313451|1899
0.008518818794784703|0.008581808134481343|0.15916549493647425|0.8152963151366152|0.008437562997644464|1900
0.005548623235321765|0.005485557588693284|0.06233711662180729|0.921158484395545|0.005470218158632665|1901
0.1436179938321074|0.00508676495581613|0.20221661100317703|0.6439794042680262|0.0050992259408732775|1902
0.12829787614734003|0.004639517109016984|0.37539226756989197|0.4870741702522536|0.004596168921497471|1903
0.0032463443577961915|0.0032092416527061767|0.1547212063338782|0.8355801357451872|0.0032430719104323065|1904
0.07961213661824365|0.004233086888417759|0.10874085308067932|0.8031790576588512|0.004234865753808044|1905
0.010484081031145223|0.010253520170773765|0.46245202999269924|0.5062007553186116|0.010609613486770007|1906
0.013551387984338576|0.013547815245158011|0.5199218989487924|0.43949182375604623|0.01348707406566479|1907
0.21476388963618528|0.004091605927250858|0.5348886822245479|0.2422060122460707|0.004049809965945364|1908
0.040000366363174326|0.040000496383741174|0.04044993356911881|0.8389454758543646|0.04060372782960103|1909
0.006460839748778389|0.006121204802091705|0.2571113620710397|0.7242001657077766|0.006106427670313754|1910
0.006235927918874519|0.006109197141663223|0.15063008887569965|0.8308820793844264|0.006142706679336152|1911
0.007623177478716085|0.007605835235682421|0.007649486194092085|0.9695543763577812|0.007567124733728206|1912
0.005053850300226643|0.004987561099724552|0.07769191290255731|0.6798072503090983|0.2324594253883932|1913
0.003723915695852846|0.0036835917850577085|0.20664470924847317|0.78219525089559|0.0037525323750261757|1914
0.00968658884692354|0.009593239421651897|0.09158851402544148|0.8794160102165278|0.009715647489455184|1915
0.00891682053624104|0.008808698644778524|0.4963352575158122|0.47707052490878654|0.008868698394381801|1916
0.01148777347096405|0.011250750972067387|0.45286145668674077|0.5131263673033022|0.011273651566925617|1917
0.007253036069983499|0.006970637656385309|0.007113583798857658|0.9716258351080254|0.007036907366748235|1918
0.005679863983080489|0.03495643004318893|0.16287809550938903|0.7906979257204555|0.005787684743886083|1919
0.009351435292308198|0.2047384671347363|0.13652662068985164|0.5343797858522548|0.11500369103084902|1920
0.018684953415546456|0.01819757384825966|0.7111627272967512|0.23372129568872124|0.018233449750721283|1921
0.007766432141791197|0.007517577565190618|0.5172790678162885|0.45993740986266596|0.00749951261406376|1922
0.014561280301291921|0.014581926458205403|0.9413728883072395|0.014870770861932872|0.014613134071330263|1923
0.009554652199532639|0.009540621916986833|0.009550054249581889|0.9610891479534982|0.010265523680400422|1924
0.005853028656626645|0.005792071817267098|0.47357514570388204|0.5090063578940143|0.005773395928209904|1925
0.02551204317622542|0.025462277723763162|0.23334835095379552|0.6902975698971142|0.025379758249101683|1926
0.013822465279431057|0.013683713115335155|0.944670604415795|0.014103569976317724|0.013719647213121036|1927
0.0038761102465302262|0.0037538490258795694|0.5362079874935297|0.45243278150335675|0.0037292717307037242|1928
0.005843481587518965|0.005826132226077191|0.29229371334509063|0.6902207045038226|0.0058159683374905975|1929
0.020217143245775226|0.02024717801148656|0.02015954625764107|0.919292364120093|0.02008376836500415|1930
0.007490335675308653|0.007477803401074878|0.313295774216805|0.6642792541859392|0.007456832520872108|1931
0.005326095409512872|0.005342784569820926|0.2506731125602581|0.7333300776209989|0.005327929839409248|1932
0.0037336192101542977|0.003739525435266293|0.985087449809847|0.0037717391543477603|0.0036676663903846196|1933
0.0060006680609996305|0.04894839601453063|0.6365880967551102|0.3025059256923957|0.005956913476963781|1934
0.015638026752045422|0.015635351994449875|0.015567648226734268|0.9375769287222887|0.015582044304481697|1935
0.00854493155053414|0.08394324189364043|0.19862702177982067|0.7003613306009828|0.008523474175021965|1936
0.007563708310754809|0.007520381083451599|0.8691369462788047|0.10830058094369269|0.007478383383296322|1937
0.00784942076032364|0.0077404748814866465|0.7127267797522311|0.26392691064723584|0.0077564139587228045|1938
0.005215628297095034|0.005187197494607584|0.1975297886069496|0.786841983617294|0.005225401984053743|1939
0.0038304035506005825|0.003805877482996151|0.4217761930435789|0.5084076728613806|0.062179853061443864|1940
0.009234279868229322|0.00916331469103415|0.5426326353150318|0.42977460021351405|0.00919516991219087|1941
0.004422304669660456|0.0044025049960996114|0.518466316404729|0.46828864081263144|0.0044202331168794315|1942
0.004277046630825796|0.03823016682003485|0.004272919591396821|0.948993472161333|0.004226394796409495|1943
0.007329595891801966|0.00728611924609123|0.19427881022502136|0.7838141525112859|0.007291322125799469|1944
0.24342085969753727|0.006777085547378479|0.17968220720008468|0.5219801441789979|0.04813970337600182|1945
0.011541699907312632|0.2793664836189984|0.6863994014453557|0.011336704000759886|0.011355711027573467|1946
0.0054858257208931826|0.00545874450555529|0.401781970012329|0.5818078917240659|0.00546556803715648|1947
0.15946446918328835|0.006357291140564331|0.40666965047501086|0.38620019978498094|0.041308389416155444|1948
0.00855920670594312|0.008529681471516108|0.36925555646969904|0.6051216375299199|0.008533917822921766|1949
0.012013414810436272|0.011401370122417901|0.4135509361871853|0.5518339033754736|0.01120037550448688|1950
0.008076225903624197|0.008058758751785168|0.2798056904427549|0.6958188043200325|0.008240520581803254|1951
0.007621261518142681|0.007509076458124293|0.5464172773434116|0.4309639727879003|0.007488411892421255|1952
0.14275214477467157|0.005220843958903142|0.00517548603631913|0.8415961428495907|0.00525538238051552|1953
0.006143662715841015|0.006118228097741706|0.24738092378848833|0.7342390286124127|0.006118156785516207|1954
0.005613605721133225|0.005496719578105728|0.2861540296154048|0.6972231495659528|0.005512495519403466|1955
0.0028661153359247587|0.002835272997825352|0.1279711220296089|0.8635189787576255|0.002808510879015444|1956
0.041059106319999865|0.003500476366820336|0.23938144844840759|0.7125654577522383|0.00349351111253383|1957
0.005041447356029102|0.005080508871687627|0.4751858170822911|0.5096278745873265|0.00506435210266588|1958
0.01677975573954624|0.01679864985007961|0.5993977350137369|0.3500434117933541|0.016980447603282964|1959
0.0075033267387419455|0.00748564621304736|0.15093420090006443|0.8265507399030604|0.007526086245085814|1960
0.00663355544023568|0.0065222468417271955|0.215336777312386|0.7649475611020023|0.006559859303648797|1961
0.007556827745877377|0.007485919385038068|0.007495215020629955|0.9699931932387051|0.007468844609749457|1962
0.06568118195863036|0.1291883053906605|0.01543937868186875|0.7741110625917617|0.015580071377078893|1963
0.0021266400713788715|0.0021238263246987025|0.06820274796522385|0.9254194300831596|0.0021273555555388632|1964
0.003830541422378316|0.0037947333602352724|0.24360319794486332|0.7449154447626585|0.0038560825098646117|1965
0.007003341797135584|0.006994035387844144|0.3919919893039158|0.5870695971545263|0.006941036356578132|1966
0.005225828674457454|0.005256779408285612|0.3436617599186929|0.591106659198668|0.05474897279989592|1967
0.004044535229607508|0.004039129835513205|0.3900026644236839|0.5978730952268714|0.004040575284324086|1968
0.018340132799715945|0.018250378661514015|0.926875741585307|0.01834090772802487|0.018192839225438306|1969
0.012937097320362679|0.01268956758738998|0.4405970699971822|0.5210444197470021|0.012731845348062997|1970
0.004229093899312436|0.0042148639692834635|0.12952286496622428|0.8577515905633676|0.004281586601812316|1971
0.006202408572980004|0.006120640599392592|0.2845898080206461|0.696984095059582|0.006103047747399329|1972
0.003711125517152966|0.0036969025759342905|0.30068488158217854|0.6031435445147078|0.08876354581002643|1973
0.06242133388845371|0.006983077858603691|0.00711295833598613|0.9165157907296713|0.006966839187285257|1974
0.01770415540532374|0.017537103284623778|0.01706881766664829|0.9302548650447904|0.017435058598613676|1975
0.010692815083705991|0.010759123861443641|0.010766821056746973|0.9568676312799197|0.010913608718183802|1976
0.004292461493665993|0.0042819828331416366|0.14199056579457067|0.845179302684623|0.004255687193998615|1977
0.011824400310804558|0.011845761438245042|0.011968817309403943|0.9525509894762972|0.0118100314652491|1978
0.1515551196921927|0.016779149792040184|0.016786102949528602|0.7981423683842319|0.016737259182006733|1979
0.009647153593981161|0.00959962971190651|0.5296219039829992|0.4415113710738317|0.009619941637281281|1980
0.0066300542193743345|0.006560869182879775|0.4645558229305773|0.5155132964582536|0.006739957208915061|1981
0.006332004230367454|0.006324773539045294|0.1941186593426711|0.786888252453388|0.006336310434528093|1982
0.012847296508893524|0.17111170620709673|0.012821457657129475|0.7906356008081289|0.012583938818751427|1983
0.010282754900455186|0.010113450334332636|0.01039604147940756|0.9590802037583382|0.010127549527466275|1984
0.247223412858883|0.009606039469262372|0.3253660819313815|0.34434010985881924|0.07346435588165395|1985
0.5203957849066051|0.0037972149850391277|0.46823373531361157|0.0038214774733141624|0.0037517873214300344|1986
0.004603329973948995|0.004548416003334902|0.4951578333093673|0.49110924348965995|0.004581177223688836|1987
0.02062115138800772|0.020215395098640582|0.16261933602420153|0.7764256629819681|0.020118454507182165|1988
0.01071216556687777|0.010716417068462243|0.2836904014617287|0.6841543641970441|0.010726651705887165|1989
0.01349003505115467|0.013453806387223509|0.37688558639554853|0.5827337747379043|0.01343679742816891|1990
0.007053371247233718|0.007001480110109477|0.8364932454555174|0.1424794760083305|0.0069724271788088816|1991
0.03418711279781067|0.005180770358992436|0.5363425708840767|0.41912126689544443|0.005168279063675717|1992
0.008919126837939153|0.008824769465940227|0.13656010861117335|0.836790814375429|0.008905180709518403|1993
0.014420196806209129|0.014457547413003721|0.01438198277721507|0.9423449397254909|0.014395333278081093|1994
0.006536852351631018|0.0066008445804185585|0.9194295316363806|0.06085000390613253|0.0065827675254371285|1995
0.008023143531292597|0.008172566222003078|0.153432006104737|0.8223557826939966|0.00801650144797088|1996
0.005199830223798518|0.005166429328562043|0.36306957438717863|0.6213581582051444|0.005206007855316442|1997
0.03338278809877859|0.03345957812570427|0.4831512412136482|0.4166066736719854|0.03339971888988358|1998
0.013728836067257846|0.01352025745690357|0.6638194325094438|0.29543096286386367|0.013500511102531178|1999
0.5057494785365095|0.33773109889026925|0.1520549028190022|0.00223929310903428|0.0022252266451846833|2000
0.1062310889776701|0.8342216510407952|0.002665909480654452|0.0026865548637044867|0.05419479563717591|2001
0.23120877257276543|0.76171795829032|0.0023841364294733347|0.0023444237149046502|0.0023447089925365807|2002
0.002832172924725577|0.002831062042282518|0.9887894675317135|0.002777143453262637|0.002770154048015614|2003
0.002353983576779241|0.18867151820399006|0.7829632451488866|0.023663136734691177|0.002348116335652762|2004
0.1208977156027815|0.8725726211996272|0.0021741056782264324|0.0021796106476376547|0.002175946871727433|2005
0.0029265748331561616|0.9883519957455525|0.0029084863750423505|0.0028929307375304978|0.002920012308718281|2006
0.5179827636467638|0.00344446912657253|0.0034162292260557225|0.43989376424197224|0.035262773758635756|2007
0.39010806843722357|0.0023282291810163467|0.0023376864907488667|0.6028957602384146|0.0023302556525965834|2008
0.4888174369808171|0.0030793238637826714|0.05732849399256063|0.16859865092015613|0.28217609424268353|2009
0.463486076155172|0.0032089112283220384|0.3273067652922188|0.20282870867649833|0.003169538647788836|2010
0.4890859106100848|0.0019246927669252585|0.18083784551519064|0.3262036275498638|0.0019479235579354874|2011
0.8200937717450242|0.17024712884242948|0.0032196795696775903|0.0032229775822572777|0.0032164422606114932|2012
0.0032709411522482456|0.0032776926819756877|0.0033125002333161567|0.39396236460706124|0.5961765013253987|2013
0.0023897103516261776|0.21797440494453463|0.002389945345216952|0.0024044079290296535|0.7748415314295926|2014
0.0028134665587384354|0.0027809141731556836|0.3182263778081747|0.6734275315066048|0.0027517099533264098|2015
0.002330751672827788|0.9906249741595005|0.0023440436002672995|0.002360906146546735|0.002339324420857446|2016
0.9752553858370994|0.006200893353758457|0.006136952013790931|0.006291752796631513|0.006115015998719777|2017
0.005341528728799417|0.005395179877334398|0.005425421283586781|0.8932680179236884|0.09056985218659112|2018
0.9878168930721052|0.003061721846725482|0.0030780704298022685|0.00303089998607639|0.0030124146652906894|2019
0.3534745432999115|0.10606722432731848|0.002540268352328335|0.0025391342391817995|0.53537882978126|2020
0.76518491229264|0.2237579264049928|0.0036825364152041603|0.00367430775879619|0.0037003171283669697|2021
0.7069372809255273|0.20743988354693024|0.07840312501337224|0.003591389617803439|0.0036283208963667495|2022
0.988756639932194|0.002808770409585112|0.0027975156857748167|0.002790211350670241|0.002846862621775914|2023
0.0028396979092653834|0.0028486967481498164|0.7659891674546001|0.22547992431821373|0.0028425135697708556|2024
0.0023554173824176213|0.002337981508500193|0.0023488387868975786|0.9906001685372592|0.0023575937849253294|2025
0.004050809192952119|0.0040471954685945095|0.15725543804383896|0.8306737343769036|0.003972822917710797|2026
0.6983976698897089|0.0030668410634105167|0.0030878755449100822|0.29237995867100003|0.0030676548309703676|2027
0.536009713513248|0.4554153410183206|0.002885552254216608|0.002843079385242549|0.002846313828971947|2028
0.8824170313441932|0.0034230695414455303|0.06067023230405021|0.05008367653536525|0.0034059902749457695|2029
0.003708362006526826|0.9851307555255253|0.003713353975944908|0.003688846317263327|0.0037586821747396314|2030
0.08891765423052272|0.8976111944762737|0.004499586788750609|0.004479052968160563|0.004492511536292551|2031
0.0528840921317385|0.0035030930893172768|0.003482692154443924|0.7710213620880213|0.16910876053647908|2032
0.06310556446079357|0.8666673762722799|0.002490447907992373|0.06523926224391925|0.0024973491150150377|2033
0.005230084483573496|0.005208111367649877|0.16773018702276177|0.8166122064484644|0.005219410677550423|2034
0.6884126514545547|0.20007011970847935|0.002753226296515794|0.10596567678174097|0.002798325758709512|2035
0.0016436109517527584|0.3490575108729809|0.6460251791875019|0.001634766508233745|0.0016389324795307513|2036
0.001812903971908569|0.0018002936197996932|0.0018119760544095156|0.0018111644260518879|0.9927636619278304|2037
0.9761210740089343|0.005949471220439222|0.005936271383873695|0.006084474877365348|0.005908708509387529|2038
0.0025810291182721897|0.10137309895243159|0.5827617240732302|0.0025332942654776604|0.31075085359058824|2039
0.002221016907709238|0.8019378635667416|0.06408572832036036|0.0022078552102092206|0.12954753599497965|2040
0.3445937616903362|0.004081187054489429|0.004075072081793288|0.6431922333227601|0.004057745850620978|2041
0.8364676559362147|0.1278622391880626|0.012014924262818158|0.011827663441071033|0.011827517171833737|2042
0.04932140712507481|0.05012975932890488|0.022874472672341082|0.2655355683998655|0.6121387924738139|2043
0.7646637657896582|0.22565743934070134|0.0032628024797979453|0.003204321010742058|0.0032116713791004825|2044
0.002164910148676518|0.0021957384877302503|0.2892391740944194|0.0021427149424515274|0.7042574623267223|2045
0.002814220564010306|0.988950676456316|0.002746218687064508|0.002756203609898498|0.002732680682710683|2046
0.0028163155563106874|0.7103265023891281|0.0028572986292353573|0.07771486824017626|0.20628501518514952|2047
0.6717660817751276|0.003175126806606442|0.003172854550336945|0.3187161384290646|0.003169798438864489|2048
0.978213620598711|0.005481627414738829|0.005436669365883878|0.005440677299049885|0.005427405321616301|2049
0.296152039344241|0.0069747720124840925|0.0071071572561669655|0.22635387231512422|0.46341215907198374|2050
0.0015113408775481963|0.9652774238167825|0.0014674927783606207|0.030274741213762394|0.0014690013135462382|2051
0.5982976027038147|0.39546559421867095|0.002078650617594237|0.0020679010047197637|0.002090251455200473|2052
0.3087171897398411|0.6811842184566258|0.0033620272286941167|0.0033960590752522882|0.003340505499586694|2053
0.865706174524132|0.002958637071849602|0.12548843823561992|0.0029220806896477548|0.002924669478750847|2054
0.0037516845591780597|0.003754581229682442|0.053103252798566696|0.9356399283159991|0.0037505530965737848|2055
0.5494512288008532|0.438531210876412|0.003966328539950993|0.004052818043576752|0.003998413739207071|2056
0.32566854638261794|0.5062861025908099|0.16199158657665516|0.003011049796491055|0.003042714653425894|2057
0.13909936259389435|0.0028745569396482567|0.0028744867297284494|0.002886421957396566|0.8522651717793323|2058
0.31375197741465954|0.0021306870752659792|0.6798646722518533|0.002149880395603124|0.002102782862618005|2059
0.002378750500564574|0.0023794736894096613|0.00238948419688865|0.002374180984162516|0.9904781106289746|2060
0.002926003029558173|0.3610680212413344|0.0029272205594121237|0.002958749655879086|0.6301200055138161|2061
0.0024032119504347614|0.8206711693490433|0.1721401965278017|0.0024149313461581516|0.0023704908265621263|2062
0.08446746959058637|0.002570429247446465|0.6555383148077916|0.0025690515910788535|0.2548547347630967|2063
0.7634401949047169|0.2250979843267221|0.003827960573924433|0.003805583553777809|0.0038282766408587313|2064
0.12310478004299492|0.003093870309293855|0.04924452339458379|0.821477111910155|0.0030797143429721354|2065
0.0019152478824255097|0.0018992832741874695|0.001914063579391845|0.7890447745133652|0.20522663075062994|2066
0.1907340687809251|0.6911225412819836|0.11274076957004728|0.0027073693389992647|0.0026952510280446877|2067
0.9894332937947554|0.0026543682189313815|0.0026368032850565006|0.0026551690651557304|0.0026203656361007935|2068
0.30463494433358773|0.0026807972631434605|0.0026335875475586926|0.6873768687382541|0.0026738021174559615|2069
0.002227995479519376|0.028001771514841473|0.002197141975314524|0.0021863719503248053|0.9653867190799998|2070
0.7866989352901946|0.20658428981249335|0.0022520356811826475|0.0022306358124760603|0.002234103403653397|2071
0.0032340075770828816|0.003172170512653811|0.04572297548727703|0.9446688541858778|0.0032019922371084963|2072
0.9083774218686544|0.0027083156917975955|0.08351720868006764|0.0026954085932695653|0.0027016451662107742|2073
0.7852586390878455|0.003499220511605639|0.003502788104630795|0.0035025458715142385|0.20423680642440378|2074
0.26627407253130664|0.6487507515248349|0.053982656675363644|0.027494583965042146|0.00349793530345264|2075
0.0031492122739784807|0.003160909835554815|0.003226284145141032|0.1644137512825772|0.8260498424627485|2076
0.4770131921416328|0.00335512420236045|0.0032665767087599255|0.45693323463076174|0.05943187231648515|2077
0.23752416972756382|0.09647963195264908|0.0043094288544203935|0.004362394078677778|0.6573243753866889|2078
0.003285407097125769|0.3507857802489474|0.5048771347028383|0.13777033805009453|0.003281339900993958|2079
