PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9|PC10|doc_id
0.10042658189899156|-0.01721069446095822|-0.026386467197368573|0.021003183228337583|0.016308220943291575|-0.003006536806040771|-0.011045747677908625|-0.016859433515336072|-0.013561715508338318|-0.010540110032218192|42
0.05194752845835367|-0.02229951224049757|-0.014884932318891996|0.009167327285151215|0.020142630131631808|-1.2503020048612156e-05|-0.018936786789842057|0.018003607615569912|-0.018733366098462115|-0.0003574369167077425|43
0.06000449322194212|-0.010727469894779934|-0.025005847963162416|0.012011100503271583|0.0011179872670889273|-0.014667460412900459|0.0022355676400862717|0.021902394546017508|-0.02466012097078984|0.009923213776274337|44
0.10559323054284053|-0.03189127797918656|-0.02305872254937431|0.01703328124387873|0.03139445336507755|-0.008695506160782351|-0.019272263197500247|-0.006703367038553305|0.0072352704135599175|-0.0013693656516758504|45
0.017300546696716722|-0.0004494466228941313|-0.007853672173414537|0.005978232366145167|0.0011199552369969285|0.002759169350126635|-0.004565960530036867|-0.0003985824933870456|0.0033449459679669143|-0.004327581299477871|46
0.08235826833397657|-0.009969367415687092|0.004954904646765729|-0.0044483905164634996|0.028099609303084652|-0.00301928444481543|-0.02429275624907038|0.018377669926928852|-0.01158463401386583|-0.014073590078269228|47
0.034169734298063026|-0.012451198360518436|-0.008476110031876845|-0.0031892002338165426|0.013492328874891702|-0.0166695754699071|-0.010873727323595522|-0.0031173306927509596|0.01194898847316239|0.004680162229640451|48
0.08556735435618763|-0.012313548037388784|-0.007004580085259255|0.003179404499262916|-0.010590123986064917|0.007654631333625685|0.017074960831655463|0.0037271231669486825|-0.015848063360212387|0.010928791494499428|49
0.10200101605916446|-0.05834901352501009|0.005987645707315572|0.0017707287660542585|0.07611273934065745|0.027552228537011343|-0.0662395171612651|-0.0027745157140590107|-0.07191593935284882|-0.024209991107591748|50
0.06655767685129663|-0.017587363786528195|-0.0401421562507807|0.023303398336741565|-0.045217722396760564|0.020837745192715744|0.04513693870696697|0.021265247395466216|-0.0228778942370165|0.03367171015961356|51
0.0517875046009953|-0.012842897112708857|-0.019174969991745634|0.009444884876680038|0.03889252191225978|-0.02250568351549998|-0.032923035150862055|0.030599805772904512|-0.008042877739889997|0.0023164205459830713|52
0.16562001099564008|-0.02516400051033631|-0.06263271763704628|0.03584414884402849|-0.039068125213071486|-0.012962230618229265|0.004130895315217837|0.027647028797196098|-0.004759351348726425|0.013027804316819165|53
0.09240488118806066|0.008615171319445418|-0.03108887328437187|-0.020313544796336076|0.012783597898972592|0.004253960876196292|-0.012902102094563855|0.014166554547041597|-0.02989310851202825|0.014408960171154095|54
0.12233941566960636|-0.10960317912291821|0.11801231698704726|-0.09439209912436822|0.11061093637740924|0.15097988369617749|0.16148177507770234|0.07124427884262796|0.14610315103806923|0.008932616424192432|55
0.11310830502075968|-0.013837059161590417|-0.03962219480066019|0.014523876361021601|-0.011493119579071856|0.006294831390746915|0.026226969849279618|0.04361572256023641|-0.01500233473292855|0.00980622572570862|56
0.26441300035708|0.03846225829518407|-0.07944896927904739|0.06982515616372771|-0.04772827252234268|0.03855607419337517|0.07876850996795845|-0.10162756644439157|0.006433029536297542|-0.11192827461751714|57
0.0912285499965759|-0.07428527422195269|0.023432933619430666|-0.005404597591981147|0.10616211626940728|0.05572418956066137|-0.05449412345427848|0.017136384298903237|-0.09123663318880085|-0.024409292263384594|58
0.03681066838298953|-0.014172151243541459|-0.007079921212568748|-0.000941653095619367|-0.015887359794761555|-0.0007420024295839772|0.005927433602483203|0.003538214819542998|-0.010683314035694415|0.006672101251807033|59
